Event_type,lat,lon,magnitude,year,month,day,hour,dayofweek,cluster
Wildfire,10.164449120797494,32.649243793587075,844.0,2024,11,24,19,6,10
Wildfire,35.113722,-105.977628,795.0,2024,11,24,17,6,1
Wildfire,-2.8474266629272096,-46.83790375896735,844.0,2024,11,23,19,5,-1
Wildfire,11.074854423968375,1.5926074754366433,844.0,2024,11,23,19,5,24
Wildfire,-17.7090187051562,143.94776644345987,844.0,2024,11,22,19,4,7
Wildfire,-18.76580698690264,144.5749199320524,844.0,2024,11,22,19,4,7
Wildfire,-19.433796738112036,145.4622870619928,844.0,2024,11,22,19,4,7
Wildfire,10.915030925499265,1.2933157413496097,844.0,2024,11,22,19,4,24
Wildfire,37.842495,-82.297147,710.0,2024,11,22,12,4,1
Wildfire,-14.676136157330934,142.8941569191651,844.0,2024,11,21,19,3,7
Wildfire,-18.186810768593325,142.35940250277594,844.0,2024,11,21,19,3,7
Wildfire,-14.746979921020836,143.38044244094593,844.0,2024,11,21,19,3,7
Wildfire,-18.07902842021259,143.6856828861156,844.0,2024,11,21,19,3,7
Wildfire,14.680242043028302,-7.629614860645167,844.0,2024,11,21,19,3,-1
Wildfire,10.465076145475772,31.818724597843083,844.0,2024,11,21,19,3,10
Wildfire,31.2363,-92.61505,503.0,2024,11,21,9,3,1
Wildfire,27.740791,-81.391006,617.0,2024,11,21,9,3,1
Wildfire,63.88807752468611,-22.37065948356308,844.0,2024,11,20,19,2,-1
Wildfire,-19.689047091535578,142.50636128720723,844.0,2024,11,20,19,2,7
Wildfire,-16.238549964987,143.08040682757823,844.0,2024,11,20,19,2,7
Wildfire,-16.220357147479863,143.11063756127788,844.0,2024,11,20,19,2,7
Wildfire,12.319594240920347,35.32734755607088,844.0,2024,11,20,19,2,17
Wildfire,15.496654674815549,-2.5097499741893987,844.0,2024,11,19,19,1,24
Wildfire,11.494306197703226,0.9411565307110876,844.0,2024,11,19,19,1,24
Wildfire,42.1778861,-73.3371156,1670.0,2024,11,19,18,1,1
Wildfire,38.109199,-81.454761,661.7,2024,11,19,15,1,1
Wildfire,42.6527778,-73.7566667,517.0,2024,11,19,8,1,1
Wildfire,11.460263326334497,0.9377403874812666,844.0,2024,11,18,19,0,24
Wildfire,-2.788733140627388,-54.07711629673137,844.0,2024,11,18,19,0,-1
Wildfire,-1.6486416883556598,-52.4398205139233,844.0,2024,11,18,19,0,-1
Wildfire,34.2305,-117.758,820.0,2024,11,18,15,0,1
Wildfire,30.936563,-89.309907,884.0,2024,11,18,14,0,1
Wildfire,-16.20862626238738,141.87874241419206,844.0,2024,11,17,19,6,7
Wildfire,-18.042938363566964,143.96828611615334,844.0,2024,11,17,19,6,7
Wildfire,-17.81650385983351,129.95086077416963,844.0,2024,11,17,19,6,7
Wildfire,15.531261899996093,-2.4864150795096065,844.0,2024,11,17,19,6,24
Wildfire,14.27860405108838,-0.6109609615032287,844.0,2024,11,17,19,6,24
Wildfire,-20.274978899772407,133.24439915045156,844.0,2024,11,16,19,5,7
Wildfire,12.723797293122,34.99300018873369,844.0,2024,11,16,19,5,17
Wildfire,26.285556,-81.074722,732.0,2024,11,16,8,5,1
Wildfire,-17.307422065345403,135.0552025955031,844.0,2024,11,15,19,4,7
Wildfire,-14.915078909433102,142.30420376003798,844.0,2024,11,15,19,4,7
Wildfire,-14.071866486955964,127.1513512140444,844.0,2024,11,15,19,4,7
Wildfire,-20.98569342717179,148.40291220159315,844.0,2024,11,15,19,4,7
Wildfire,-19.24242432418372,144.0758322855467,844.0,2024,11,15,19,4,7
Wildfire,-14.91323875668888,142.3237550412056,844.0,2024,11,15,19,4,7
Wildfire,11.585361951325767,0.8137404243693152,844.0,2024,11,15,19,4,24
Wildfire,-0.2936489557557541,-51.53902234733897,844.0,2024,11,15,19,4,-1
Wildfire,33.391667,-94.422778,775.0,2024,11,15,9,4,1
Wildfire,-17.346421242067436,134.68103140531653,844.0,2024,11,14,19,3,7
Wildfire,14.737073868472663,-1.95793535679486,844.0,2024,11,14,19,3,24
Wildfire,-17.97261611577095,137.3818955248471,844.0,2024,11,14,19,3,7
Wildfire,-14.31745591651739,134.20709995563408,844.0,2024,11,14,19,3,7
Wildfire,13.887848587755746,-0.3410690434774551,844.0,2024,11,14,19,3,24
Wildfire,11.6295609159766,1.1178044295566036,844.0,2024,11,14,19,3,24
Wildfire,-16.967396896327454,135.21781453440636,844.0,2024,11,14,19,3,7
Wildfire,11.814147302270822,5.251519190870137,844.0,2024,11,14,19,3,25
Wildfire,-17.055959360720085,135.22811219789276,844.0,2024,11,13,19,2,7
Wildfire,-19.347148980788724,139.70487019804162,844.0,2024,11,13,19,2,7
Wildfire,-17.522938360890862,130.14588712258862,844.0,2024,11,13,19,2,7
Wildfire,-16.966426921876508,135.6908794412422,844.0,2024,11,13,19,2,7
Wildfire,-17.04235003657651,134.82497724462866,844.0,2024,11,13,19,2,7
Wildfire,-17.039193866013967,134.9730892703635,844.0,2024,11,13,19,2,7
Wildfire,-17.154429169098442,143.26923185287362,844.0,2024,11,13,19,2,7
Wildfire,13.065494745021562,19.095192612734625,844.0,2024,11,13,19,2,20
Wildfire,-18.974925103204573,133.28274752318532,844.0,2024,11,12,19,1,7
Wildfire,-17.774689977494756,134.54083437495711,844.0,2024,11,12,19,1,7
Wildfire,-20.345143644695693,139.60879988306206,844.0,2024,11,12,19,1,7
Wildfire,-16.726432090431466,143.6490124166574,844.0,2024,11,12,19,1,7
Wildfire,-17.16121444505945,135.10392938075984,844.0,2024,11,12,19,1,7
Wildfire,-17.078080917758747,135.67766564552616,844.0,2024,11,12,19,1,7
Wildfire,-19.484407142060824,139.54792907687542,844.0,2024,11,12,19,1,7
Wildfire,-17.655391637068007,134.541348855912,844.0,2024,11,12,19,1,7
Wildfire,12.534698181618284,34.943709599787205,844.0,2024,11,12,19,1,17
Wildfire,-23.30659529560684,123.6930357995494,844.0,2024,11,11,19,0,11
Wildfire,-23.184031059582036,123.78922461873958,844.0,2024,11,11,19,0,11
Wildfire,-17.883259756372603,133.69767730372627,844.0,2024,11,11,19,0,7
Wildfire,-15.645149339475273,142.3718505974121,844.0,2024,11,11,19,0,7
Wildfire,-17.235052855319747,135.51895230949523,844.0,2024,11,11,19,0,7
Wildfire,-18.20273560057654,133.52297868837675,844.0,2024,11,11,19,0,7
Wildfire,-15.622549324776934,142.23294441451486,844.0,2024,11,11,19,0,7
Wildfire,-16.193395610051528,123.6833549953454,844.0,2024,11,11,19,0,7
Wildfire,16.30637820889483,4.807112316136861,844.0,2024,11,10,19,6,-1
Wildfire,14.32461069366768,0.2190495098568094,844.0,2024,11,10,19,6,24
Wildfire,-16.165391716174224,142.39024119219405,844.0,2024,11,10,19,6,7
Wildfire,-15.949755748449356,133.68369068937787,844.0,2024,11,10,19,6,7
Wildfire,-15.74461629020879,134.09719297744107,844.0,2024,11,10,19,6,7
Wildfire,-16.916361768663467,143.33675117297255,844.0,2024,11,10,19,6,7
Wildfire,16.269170176838255,5.0814404418780335,844.0,2024,11,9,19,5,-1
Wildfire,-19.17127978884896,142.62036683956202,844.0,2024,11,9,19,5,7
Wildfire,-18.017703948120182,129.9640605282926,844.0,2024,11,9,19,5,7
Wildfire,-16.977011190883303,132.6169134474521,844.0,2024,11,9,19,5,7
Wildfire,-20.188372479893527,139.9887211010341,844.0,2024,11,9,19,5,7
Wildfire,-18.203190736121083,133.77113280047575,844.0,2024,11,9,19,5,7
Wildfire,-23.550950620062213,147.21830045209666,844.0,2024,11,9,19,5,7
Wildfire,41.9011,-74.4598,645.0,2024,11,9,17,5,1
Wildfire,-14.239474924465776,133.97884982193025,844.0,2024,11,8,19,4,7
Wildfire,-17.496528143115434,130.05499589390823,844.0,2024,11,8,19,4,7
Wildfire,-15.975848969096925,133.83050284848392,844.0,2024,11,8,19,4,7
Wildfire,-15.802718055643782,133.71637198962694,844.0,2024,11,8,19,4,7
Wildfire,-17.464633477570388,131.4348782649209,844.0,2024,11,8,19,4,7
Wildfire,-15.710765575726075,133.72683713332376,844.0,2024,11,8,19,4,7
Wildfire,-16.634225081876064,129.54080717436793,844.0,2024,11,8,19,4,7
Wildfire,-16.52717887138789,144.78832545654873,844.0,2024,11,8,19,4,7
Wildfire,-20.771527723788974,148.26026994363357,844.0,2024,11,8,19,4,7
Wildfire,-18.544572117886155,142.43676680204476,844.0,2024,11,8,19,4,7
Wildfire,-13.53161222861022,132.81164759379956,844.0,2024,11,8,19,4,7
Wildfire,-14.2472836484535,133.22856476640771,844.0,2024,11,8,19,4,7
Wildfire,-16.454512875145845,144.91467827893243,844.0,2024,11,8,19,4,7
Wildfire,-17.600076043950516,132.76560789897067,844.0,2024,11,8,19,4,7
Wildfire,-17.606111705737074,-57.52094901573101,844.0,2024,11,8,19,4,27
Wildfire,-11.377087165073478,142.22887445821962,844.0,2024,11,8,19,4,7
Wildfire,-17.60282144232737,-57.50002763119196,844.0,2024,11,8,19,4,27
Wildfire,-2.643922139342916,-46.18215730732176,844.0,2024,11,8,19,4,-1
Wildfire,37.952373,-81.371157,700.0,2024,11,8,14,4,1
Wildfire,-16.63640178028307,143.46243974416396,844.0,2024,11,7,19,3,7
Wildfire,-17.07417928736485,132.5984126753538,844.0,2024,11,7,19,3,7
Wildfire,15.48618195371954,-0.1255664279410446,844.0,2024,11,7,19,3,24
Wildfire,-14.798256058441158,132.36211706680294,844.0,2024,11,7,19,3,7
Wildfire,-15.676602429071115,133.96450911400157,844.0,2024,11,7,19,3,7
Wildfire,-17.26819216457228,142.94202006455373,844.0,2024,11,7,19,3,7
Wildfire,-16.903432056975202,143.04933433958777,844.0,2024,11,7,19,3,7
Wildfire,-17.242365935097286,142.96488100342762,844.0,2024,11,7,19,3,7
Wildfire,25.571184574035875,76.70890104125064,844.0,2024,11,7,19,3,-1
Wildfire,-15.044257002161624,134.4138342149365,844.0,2024,11,7,19,3,7
Wildfire,-14.546162577081748,134.23204881192203,844.0,2024,11,7,19,3,7
Wildfire,25.785872257463776,76.6407432589817,844.0,2024,11,7,19,3,-1
Wildfire,25.7802010840543,76.62217239585428,844.0,2024,11,7,19,3,-1
Wildfire,37.81916,-82.0246,791.0,2024,11,7,17,3,1
Wildfire,38.03196,-82.484752,1000.0,2024,11,7,14,3,1
Wildfire,37.627701,-81.69602,775.0,2024,11,7,9,3,1
Wildfire,38.184601,-81.113063,800.0,2024,11,7,9,3,1
Wildfire,-18.57089924614207,143.8369066612789,844.0,2024,11,6,19,2,7
Wildfire,-11.9023806182407,142.07195580089376,844.0,2024,11,6,19,2,7
Wildfire,-15.14980866889889,142.61714027487648,844.0,2024,11,6,19,2,7
Wildfire,-17.9712167724096,132.9130282917835,844.0,2024,11,6,19,2,7
Wildfire,-17.75813107912585,132.8517761150097,844.0,2024,11,6,19,2,7
Wildfire,37.3,-82.1536111,1400.0,2024,11,6,15,2,1
Wildfire,34.3152778,-118.9711111,20630.0,2024,11,6,12,2,1
Wildfire,-18.536029614167337,143.8449078906187,844.0,2024,11,5,19,1,7
Wildfire,-19.34359859955262,143.48267166667247,844.0,2024,11,5,19,1,7
Wildfire,-20.553805028977127,148.30794567854812,844.0,2024,11,5,19,1,7
Wildfire,40.788063,-75.598934,577.0,2024,11,5,14,1,1
Wildfire,-20.37158335312259,144.80334554085078,844.0,2024,11,4,19,0,7
Wildfire,-13.45789956980979,132.91056183042122,844.0,2024,11,4,19,0,7
Wildfire,-21.32564940380349,147.72595148069888,844.0,2024,11,4,19,0,7
Wildfire,40.7875,-75.598611,577.0,2024,11,4,11,0,1
Wildfire,-19.343926067742995,143.26207953258844,844.0,2024,11,3,19,6,7
Wildfire,-16.78402337707109,134.29764771282208,844.0,2024,11,3,19,6,7
Wildfire,-19.124979205200063,143.65820126410563,844.0,2024,11,2,19,5,7
Wildfire,-18.28641194981316,135.39920277159567,844.0,2024,11,1,19,4,7
Wildfire,-20.516427997842264,135.02271967088603,844.0,2024,10,31,19,3,7
Wildfire,-19.272030980621967,128.2922637258025,844.0,2024,10,31,19,3,7
Wildfire,-18.088945708491224,131.13653042273185,844.0,2024,10,31,19,3,7
Wildfire,-20.35149432378364,138.32695879476472,844.0,2024,10,30,19,2,7
Wildfire,-19.76676252645889,138.56178491866433,844.0,2024,10,30,19,2,7
Wildfire,-17.92325767986022,134.97957256231672,844.0,2024,10,30,19,2,7
Wildfire,-16.51765981359745,134.41129167508984,844.0,2024,10,30,19,2,7
Wildfire,-16.79745288492284,132.3595833100926,844.0,2024,10,30,19,2,7
Wildfire,36.1030556,-98.8130556,1575.0,2024,10,29,23,1,1
Wildfire,35.9619444,-96.685,1279.0,2024,10,29,21,1,1
Wildfire,-21.03611964628729,135.2431527355301,844.0,2024,10,29,19,1,7
Wildfire,-18.379013177302333,135.76600533870948,844.0,2024,10,29,19,1,7
Wildfire,-17.001102030551085,131.603252581703,844.0,2024,10,29,19,1,7
Wildfire,-23.02146754858887,146.35283814342694,844.0,2024,10,29,19,1,7
Wildfire,35.85694444,-97.685,2112.0,2024,10,29,17,1,1
Wildfire,36.647778,-96.335556,3584.0,2024,10,29,17,1,1
Wildfire,36.3719444,-97.5683333,717.0,2024,10,28,23,0,1
Wildfire,-17.06480660661728,128.267824743226,844.0,2024,10,28,19,0,7
Wildfire,-21.033455809456648,135.26431924653662,844.0,2024,10,28,19,0,7
Wildfire,-19.597180190011105,-56.72429548304898,844.0,2024,10,28,19,0,27
Wildfire,-19.49626254806055,-56.67902527452382,844.0,2024,10,28,19,0,27
Wildfire,-16.702310666014,128.546180998933,844.0,2024,10,28,19,0,7
Wildfire,-19.496842331008423,-56.66639250611148,844.0,2024,10,28,19,0,27
Wildfire,15.564391827014664,0.6558384473798816,844.0,2024,10,28,19,0,24
Wildfire,-12.94659480868508,-68.72121458379452,844.0,2024,10,28,19,0,27
Wildfire,-21.77115647049876,116.70246819340646,844.0,2024,10,28,19,0,-1
Wildfire,36.7924,-92.7263,600.0,2024,10,28,17,0,1
Wildfire,34.4325,-94.92027778,584.0,2024,10,28,16,0,1
Wildfire,-19.50419258563784,128.6626293779756,844.0,2024,10,27,19,6,7
Wildfire,-20.52990322796338,134.43011069083727,844.0,2024,10,27,19,6,7
Wildfire,-18.910333389517785,24.92315341376376,844.0,2024,10,27,19,6,28
Wildfire,-19.52421617844779,134.6547655520915,844.0,2024,10,27,19,6,7
Wildfire,-20.507743136240567,134.38674404043152,844.0,2024,10,27,19,6,7
Wildfire,-17.89384966508282,128.61959726189215,844.0,2024,10,27,19,6,7
Wildfire,-20.40128765782137,145.03409856681242,844.0,2024,10,27,19,6,7
Wildfire,-27.215069073403303,148.10021938406288,844.0,2024,10,27,19,6,7
Wildfire,-17.83850955184375,133.97027402988505,844.0,2024,10,26,19,5,7
Wildfire,-16.330234743143222,133.5459106286566,844.0,2024,10,26,19,5,7
Wildfire,-21.062998293527244,135.47288934080908,844.0,2024,10,26,19,5,7
Wildfire,-23.15199723565496,25.05699101247812,844.0,2024,10,26,19,5,29
Wildfire,-14.339275532855584,127.24965256779063,844.0,2024,10,26,19,5,7
Wildfire,-22.75654987304036,146.31743928502422,844.0,2024,10,26,19,5,7
Wildfire,-20.55013475831848,134.42703465225424,844.0,2024,10,26,19,5,7
Wildfire,-20.607754090486097,134.65539234065398,844.0,2024,10,26,19,5,7
Wildfire,-14.336864821647016,133.9724771861392,844.0,2024,10,26,19,5,7
Wildfire,14.407350356779087,-0.9822772948726692,844.0,2024,10,26,19,5,24
Wildfire,-22.913950380786492,146.34247513946704,844.0,2024,10,26,19,5,7
Wildfire,33.58029,-109.74549,502.0,2024,10,26,11,5,1
Wildfire,-18.359695981000375,19.730446314255317,844.0,2024,10,25,19,4,30
Wildfire,-15.185407305235517,134.8033362886282,844.0,2024,10,25,19,4,7
Wildfire,-14.446621326552794,127.39887548625512,844.0,2024,10,25,19,4,7
Wildfire,-14.846903341479033,134.88481263379268,844.0,2024,10,25,19,4,7
Wildfire,-18.69439412370786,20.97951156036973,844.0,2024,10,25,19,4,30
Wildfire,-14.503668093212273,134.11159497388516,844.0,2024,10,25,19,4,7
Wildfire,-20.456935576578623,148.2195779512745,844.0,2024,10,25,19,4,7
Wildfire,-19.23993580869632,48.12880614063655,844.0,2024,10,25,19,4,-1
Wildfire,13.322862384653492,12.865202002214888,844.0,2024,10,24,19,3,-1
Wildfire,-16.70775264353619,129.80102037067292,844.0,2024,10,24,19,3,7
Wildfire,-17.16096452409861,136.08334155207993,844.0,2024,10,24,19,3,7
Wildfire,34.75118051153844,-98.63411327305327,844.0,2024,10,24,19,3,1
Wildfire,-16.81478759199535,137.63940993624988,844.0,2024,10,24,19,3,7
Wildfire,-16.377430014521114,133.5268740229006,844.0,2024,10,24,19,3,7
Wildfire,-19.296535500788487,142.8508298269367,844.0,2024,10,24,19,3,7
Wildfire,-17.471527739454405,142.85075265004272,844.0,2024,10,24,19,3,7
Wildfire,-19.505996603117392,129.3302247645696,844.0,2024,10,24,19,3,7
Wildfire,-18.97697506729515,141.96613680303315,844.0,2024,10,24,19,3,7
Wildfire,-16.7735850520269,129.20834676326416,844.0,2024,10,24,19,3,7
Wildfire,-18.71563181580732,129.99931254964693,844.0,2024,10,24,19,3,7
Wildfire,34.74259,-98.605421,12479.0,2024,10,24,16,3,1
Wildfire,33.69,-85.9138889,500.0,2024,10,23,22,2,1
Wildfire,-20.63479082915304,145.43849937126402,844.0,2024,10,23,19,2,7
Wildfire,-17.06805584005941,136.16001034721083,844.0,2024,10,23,19,2,7
Wildfire,-20.998697396217462,140.57236706907798,844.0,2024,10,23,19,2,7
Wildfire,-24.855086421392453,146.72789966667187,844.0,2024,10,23,19,2,7
Wildfire,-17.64205575715483,132.53737225700976,844.0,2024,10,23,19,2,7
Wildfire,-17.899696831292154,132.6568134318015,844.0,2024,10,23,19,2,7
Wildfire,-18.46125926731593,130.15385946064404,844.0,2024,10,23,19,2,7
Wildfire,-14.23310435924109,126.4236962521776,844.0,2024,10,23,19,2,7
Wildfire,-2.8350911770163334,-49.24530452529223,844.0,2024,10,23,19,2,-1
Wildfire,46.2811602,-91.8323551,635.9,2024,10,23,16,2,1
Wildfire,36.768967,-105.012783,1514.0,2024,10,23,11,2,1
Wildfire,-19.66057564281621,-56.76818177682636,844.0,2024,10,22,19,1,27
Wildfire,-19.03083372302479,130.12003832331592,844.0,2024,10,22,19,1,7
Wildfire,-18.89604428412518,130.23163072757757,844.0,2024,10,22,19,1,7
Wildfire,-14.162455159034364,133.51088976851636,844.0,2024,10,22,19,1,7
Wildfire,-20.78836294214337,134.71643032685367,844.0,2024,10,22,19,1,7
Wildfire,-16.92433450357885,137.0925544890553,844.0,2024,10,22,19,1,7
Wildfire,-18.29645965305151,130.7430854838704,844.0,2024,10,22,19,1,7
Wildfire,-22.6853644925468,150.6321501282251,844.0,2024,10,22,19,1,-1
Wildfire,3.437857505464677,-51.26672431010214,844.0,2024,10,22,19,1,-1
Wildfire,34.622083,-106.397133,570.0,2024,10,22,16,1,1
Wildfire,34.9706667,-79.5103333,550.0,2024,10,22,16,1,1
Wildfire,-20.60059461412145,131.42087752698498,844.0,2024,10,21,19,0,7
Wildfire,-15.80278811283078,131.40328029632704,844.0,2024,10,21,19,0,7
Wildfire,-15.703293860954377,136.99774477665702,844.0,2024,10,21,19,0,7
Wildfire,-18.14245303407905,137.61218035093663,844.0,2024,10,21,19,0,7
Wildfire,-16.68526406471077,129.93535520759085,844.0,2024,10,21,19,0,7
Wildfire,-20.932948452531058,136.05068364699113,844.0,2024,10,21,19,0,7
Wildfire,-17.717929743306247,134.0331829208747,844.0,2024,10,21,19,0,7
Wildfire,-14.454295598406148,134.17591957640826,844.0,2024,10,21,19,0,7
Wildfire,-15.297514259738117,134.86170058902223,844.0,2024,10,21,19,0,7
Wildfire,-12.649074225336182,133.8072941819244,844.0,2024,10,21,19,0,7
Wildfire,-17.295428182872115,136.46945136797376,844.0,2024,10,21,19,0,7
Wildfire,-19.571177401850047,128.96114574965574,844.0,2024,10,21,19,0,7
Wildfire,48.005,-108.4888889,600.0,2024,10,21,10,0,1
Wildfire,-12.041307316043806,33.98147648848935,844.0,2024,10,20,19,6,30
Wildfire,-17.084269751587467,19.272149326590203,844.0,2024,10,20,19,6,30
Wildfire,-14.177899906220429,134.55802039492826,844.0,2024,10,20,19,6,7
Wildfire,-24.833380270983675,147.57654063648764,844.0,2024,10,20,19,6,7
Wildfire,-20.554428123761703,127.42196176587272,844.0,2024,10,20,19,6,7
Wildfire,-17.880431210569434,-57.558243993254905,844.0,2024,10,20,19,6,27
Wildfire,-16.86132653048078,129.23400754126789,844.0,2024,10,20,19,6,7
Wildfire,-16.00038162066006,131.42988958497207,844.0,2024,10,20,19,6,7
Wildfire,-16.583482131661132,129.1370533294415,844.0,2024,10,20,19,6,7
Wildfire,-15.145142158243804,128.84271925785254,844.0,2024,10,20,19,6,7
Wildfire,-16.582973563873193,130.1076192493414,844.0,2024,10,20,19,6,7
Wildfire,-21.060938329353768,135.73334357204047,844.0,2024,10,20,19,6,7
Wildfire,-16.341823096749657,133.69704423064465,844.0,2024,10,20,19,6,7
Wildfire,-24.75532822452758,149.0600734816434,844.0,2024,10,20,19,6,7
Wildfire,-11.645225127521485,33.92424613380657,844.0,2024,10,20,19,6,30
Wildfire,-18.311912139393463,-56.193011760512775,844.0,2024,10,19,19,5,27
Wildfire,-16.74610353860571,132.8875813920336,844.0,2024,10,19,19,5,7
Wildfire,-19.567261221804056,129.15160875384026,844.0,2024,10,19,19,5,7
Wildfire,-19.55075615792885,-56.64317361103586,844.0,2024,10,19,19,5,27
Wildfire,-12.169018805269031,33.94498731639702,844.0,2024,10,19,19,5,30
Wildfire,-17.00197914484936,129.37147675764135,844.0,2024,10,19,19,5,7
Wildfire,-16.103177802731217,136.91712925228038,844.0,2024,10,19,19,5,7
Wildfire,-18.53962555589569,141.91140609179575,844.0,2024,10,19,19,5,7
Wildfire,-15.056044818764503,128.70228307401783,844.0,2024,10,19,19,5,7
Wildfire,-19.32780846367275,142.63055482239065,844.0,2024,10,19,19,5,7
Wildfire,-11.780494645494064,34.09803369945095,844.0,2024,10,19,19,5,30
Wildfire,35.45554,-118.1033,954.0,2024,10,19,16,5,1
Wildfire,-18.418036752486,132.30349334189938,844.0,2024,10,18,19,4,7
Wildfire,-18.289116879722563,133.23900149961733,844.0,2024,10,18,19,4,7
Wildfire,-19.651580522952408,129.36380344513353,844.0,2024,10,18,19,4,7
Wildfire,-17.309700603610505,138.1003300205901,844.0,2024,10,18,19,4,7
Wildfire,-18.38547378159575,138.1220112624801,844.0,2024,10,18,19,4,7
Wildfire,-12.281985422633758,134.5200728214175,844.0,2024,10,18,19,4,7
Wildfire,-11.861612196529132,33.96581236136204,844.0,2024,10,18,19,4,30
Wildfire,43.9963889,-98.2233333,1120.0,2024,10,18,17,4,1
Wildfire,43.91,-89.02727,646.0,2024,10,18,15,4,1
Wildfire,36.5977778,-102.3552778,1100.0,2024,10,18,12,4,1
Wildfire,-20.816007937532152,131.48136531710765,844.0,2024,10,17,19,3,7
Wildfire,-18.969454523786904,35.18459484350846,844.0,2024,10,17,19,3,31
Wildfire,-18.93880525043313,130.63503025785636,844.0,2024,10,17,19,3,7
Wildfire,-17.261557469404433,133.75411219605857,844.0,2024,10,17,19,3,7
Wildfire,-15.364271949364037,144.14468677023754,844.0,2024,10,17,19,3,7
Wildfire,-16.39632630937279,36.448779748213305,844.0,2024,10,17,19,3,30
