,event,date,magnitude,lat,lon
1752,Wildfire in United States 1023612,2025-03-17T19:00:00Z,,25.401807141967396,-80.40908595082675
1753,"Wildfire in Myanmar, Thailand 1023630",2025-03-17T19:00:00Z,,18.561563626031457,97.40296561351408
1754,Wildfire in Mexico 1023632,2025-03-17T19:00:00Z,,30.172498156146386,-108.4284621849245
1755,Wildfire in Myanmar 1023639,2025-03-17T19:00:00Z,,19.40025883589619,97.59854636432942
1756,"RANCH CREEK ROAD Wildfire, Pawnee, Oklahoma",2025-03-17T18:28:00Z,513.0,36.25138889,-96.59138889
1757,"Big Island Wildfire, Green Lake, Wisconsin",2025-03-17T17:38:00Z,745.0,43.92567,-89.06903
1758,"South Big Creek Wildfire, Woodson, Kansas",2025-03-17T13:38:00Z,1450.0,38.00901,-95.897429
1759,"Y5 Wildfire, Lyon, Kansas",2025-03-17T11:46:00Z,1500.0,38.410569,-96.010719
1760,"Blackburn Wildfire, Crawford, Arkansas",2025-03-17T08:24:00Z,500.0,35.74013,-94.2812
1761,Wildfire in Venezuela 1023607,2025-03-16T19:00:00Z,,8.725779376328596,-62.68359301683823
1762,Wildfire in India 1023609,2025-03-16T19:00:00Z,,25.75808077379684,91.16213724363195
1763,Wildfire in Sudan 1023631,2025-03-16T19:00:00Z,,8.800895231569687,32.43275222618806
1764,Wildfire in Myanmar 1023640,2025-03-16T19:00:00Z,,20.757022191585733,94.01300317418269
1765,"OAK STREET Wildfire, Pawnee, Oklahoma",2025-03-16T16:53:00Z,8750.0,36.22083333,-96.3875
1766,"HELLROARING CREEK Wildfire, Pawnee, Oklahoma",2025-03-16T16:52:00Z,10900.0,36.26972222,-96.68138889
1767,"STATION #2 Wildfire, Cleveland, Oklahoma",2025-03-16T16:46:00Z,583.0,35.23055556,-97.15833333
1768,"LITTLE SALT CREEK Wildfire, Creek, Oklahoma",2025-03-16T16:40:00Z,11190.0,36.10944444,-96.38611111
1769,"212 Road Fire Wildfire, Cowley, Kansas",2025-03-16T14:13:00Z,1500.0,37.17,-96.83
1770,"Persimmon Wildfire, Jefferson, Texas",2025-03-16T13:29:00Z,1691.0,29.736111,-94.117222
1771,"EAST STICH Wildfire, Osage, Oklahoma",2025-03-16T13:28:00Z,781.0,36.90321,-96.35487
1772,"Rx Henderson 1148 Wildfire, Henderson, Texas",2025-03-16T09:48:00Z,500.0,32.110795,-95.590466
1773,"33 ROAD Wildfire, Logan, Oklahoma",2025-03-15T19:28:00Z,32990.6,35.78444444,-97.24055556
1774,Wildfire in India 1023613,2025-03-15T19:00:00Z,,25.77018954782079,91.19923416495722
1775,"Green River Wildfire, Lee, Illinois",2025-03-15T17:20:00Z,940.0,41.62845,-89.521453
1776,"Farm Wildfire, Perry, Mississippi",2025-03-15T16:10:00Z,1000.0,30.981167,-88.8907
1777,"Crabapple Wildfire, Gillespie, Texas",2025-03-15T15:09:00Z,9737.0,30.3924538,-98.81667966
1778,"1 Alpha 25 Wildfire, Jackson, Kansas",2025-03-15T14:31:00Z,640.0,39.24725,-95.80608
1779,"Lake Wabaunsee Wildfire, Wabaunsee, Kansas",2025-03-15T12:36:00Z,1200.0,38.856944,-96.187222
1780,"BIG EAGLE Wildfire, Osage, Oklahoma",2025-03-15T11:13:00Z,10230.0,36.622144,-96.440069
1781,"Long Mountain Fire Wildfire, Haskell, Oklahoma",2025-03-15T08:59:00Z,797.8,35.0708333,-95.1036667
1782,"RX 30 Wildfire, Jones, Georgia",2025-03-14T23:54:00Z,550.0,33.0313,-83.6564
1783,"1980 Rd Fire Wildfire, Beckham, Oklahoma",2025-03-14T22:58:00Z,1700.0,35.4472222,-99.4472222
1784,Wildfire in Myanmar 1023614,2025-03-14T19:00:00Z,,18.993053582830328,97.51429926016175
1785,Wildfire in India 1023610,2025-03-14T19:00:00Z,,25.91382783620165,92.1848055127105
1786,"Chainsaw Cottonwood Wildfire, Lincoln, Nebraska",2025-03-14T16:39:00Z,650.0,40.9313889,-100.5863889
1787,"rx-Scuppernong South Wildfire, Waukesha, Wisconsin",2025-03-14T16:33:00Z,1126.3,42.8927838,-88.5082286
1788,"Mogote Hill Wildfire, Mora, New Mexico",2025-03-14T16:07:00Z,21433.0,35.86196,-104.759471
1789,"HICKORY HILL ROAD Wildfire, Oklahoma, Oklahoma",2025-03-14T15:36:00Z,6643.0,35.68388889,-97.28694444
1790,"Rest Area Wildfire, Gray, Texas",2025-03-14T15:06:00Z,7931.0,35.21102558,-100.8210611
1791,"TANGO Wildfire, Osage, Oklahoma",2025-03-14T14:43:00Z,1322.9,36.483184,-96.463854
1792,"EUCHEE VALLEY Wildfire, Payne, Oklahoma",2025-03-14T14:42:00Z,8512.0,36.01388889,-96.70277778
1793,"840 ROAD Wildfire, Roger Mills, Oklahoma",2025-03-14T13:39:00Z,27855.0,35.78972222,-99.50388889
1794,"Windmill Wildfire, Roberts, Texas",2025-03-14T13:27:00Z,23297.0,36.045122,-100.844678
1795,"South Tripp Wildfire, Tripp, South Dakota",2025-03-14T12:31:00Z,2000.0,43.0697222,-99.7788889
1796,"HWY 12 mm 176 Wildfire, Corson, South Dakota",2025-03-14T09:56:00Z,500.0,45.63352778,-100.6270583
1797,"rx-66 Wildfire, Burnett, Wisconsin",2025-03-14T09:26:00Z,1526.2,45.8534023,-92.6536388
1798,Wildfire in United States 1023596,2025-03-13T19:00:00Z,,35.89424331352189,-99.36763711797664
1799,Wildfire in Myanmar 1023611,2025-03-13T19:00:00Z,,20.833963490415655,93.95692361883717
1800,Wildfire in China 1023615,2025-03-13T19:00:00Z,,46.07656313186205,123.86456273442067
1801,Wildfire in Argentina 1023617,2025-03-13T19:00:00Z,,-28.70039292169039,-60.79808579207957
1802,"Clear Creek RX Wildfire, Washington, Missouri",2025-03-13T18:23:00Z,884.0,37.846725,-90.889216
1803,"South Meridian Wildfire, El Paso, Colorado",2025-03-13T17:35:00Z,2540.0,38.813417,-104.585333
1804,"Rx Leon 1016 Wildfire, Leon, Texas",2025-03-13T15:31:00Z,600.0,31.4848,-95.8175
1805,"APQ Rec Area 14 Rx 0313 Wildfire, Highlands, Florida",2025-03-13T11:24:00Z,537.0,27.626242,-81.341399
1806,"Bienville CPT 46 RX Wildfire, Scott, Mississippi",2025-03-13T11:03:00Z,1012.0,32.3823,-89.5672
1807,"RX N Bee Rough Wildfire, McCurtain, Oklahoma",2025-03-13T10:42:00Z,2074.0,34.254,-94.705967
1808,"BEAR Wildfire, Osage, Oklahoma",2025-03-13T10:38:00Z,2345.0,36.313894,-96.162072
1809,"NC-6 Wildfire, Polk, Florida",2025-03-13T10:05:00Z,752.0,27.700278,-81.309722
1810,"Fortune Hollow RX Wildfire, Dent, Missouri",2025-03-13T09:24:00Z,1136.0,37.632972,-91.352519
1811,"Rx Trinity 1015 Wildfire, Trinity, Texas",2025-03-13T09:10:00Z,500.0,31.36422,-94.98719
1812,"Blue Stem Wildfire, Franklin, Mississippi",2025-03-13T09:06:00Z,2031.2,31.356,-90.899
1813,"SMR CPT 303 304 Rx 0313 Wildfire, Wakulla, Florida",2025-03-13T08:16:00Z,580.0,30.011111,-84.424167
1814,"The 344 Wildfire, Miami-Dade, Florida",2025-03-12T22:41:00Z,1000.0,25.4447222,-80.3647222
1815,"RX LONE PINE Wildfire, Pittsburg, Oklahoma",2025-03-12T19:38:00Z,1051.0,34.7029,-95.6052
1816,"Hamby Ridge Fire Wildfire, Delaware, Oklahoma",2025-03-12T19:32:00Z,706.0,36.32,-94.7344444
1817,Wildfire in Myanmar 1023597,2025-03-12T19:00:00Z,,21.723810660461393,94.23278989531258
1818,Wildfire in Nigeria 1023604,2025-03-12T19:00:00Z,,12.3804343157281,13.930891537026335
1819,Wildfire in India 1023608,2025-03-12T19:00:00Z,,25.79082244673053,90.99926889712192
1820,Wildfire in Myanmar 1023619,2025-03-12T19:00:00Z,,18.92783125418988,97.48337613805379
1821,Wildfire in Thailand 1023621,2025-03-12T19:00:00Z,,18.97846950931534,97.94917518303518
1822,Wildfire in Myanmar 1023622,2025-03-12T19:00:00Z,,22.05017236786709,93.29823961736854
1823,"Cottonwood Creek Wildfire, San Saba, Texas",2025-03-12T17:48:00Z,633.2,31.31084976,-98.89228299
1824,"RX Wildcat- Straight Rock/ Brogan Wildfire, Yell, Arkansas",2025-03-12T16:43:00Z,970.0,34.891667,-93.435167
1825,"RX Jack Pigeon Wildfire, Scott, Arkansas",2025-03-12T16:42:00Z,3102.0,34.995333,-93.774833
1826,"Roderfield Wildfire, McDowell, West Virginia",2025-03-12T15:15:00Z,615.0,37.460458,-81.727343
1827,"rx-Avoca Prairie Eastside Wildfire, Iowa, Wisconsin",2025-03-12T14:58:00Z,853.7,43.198056,-90.3022045
1828,"Holly Springs IU 43-1 RX Wildfire, Benton, Mississippi",2025-03-12T12:13:00Z,614.0,34.685209,-89.280106
1829,"Holly Springs IU 39 1 RX Wildfire, Marshall, Mississippi",2025-03-12T11:42:00Z,1083.0,34.727783,-89.305382
1830,"Rx Liberty 3 Wildfire, Logan, Arkansas",2025-03-12T10:41:00Z,1146.0,35.2131,-93.5024
1831,"RX OKSQR-HFR-FY25-Sandtown Wildfire, Sequoyah, Oklahoma",2025-03-12T10:32:00Z,2000.0,35.4259,-94.991767
1832,"IDNR - Iroquois Meadows RX Wildfire, Iroquois, Illinois",2025-03-12T10:16:00Z,800.0,40.987483,-87.579867
1833,"RX JC Firewise South Wildfire, Garland, Arkansas",2025-03-12T09:59:00Z,1328.0,34.541944,-93.196389
1834,"DeSoto BB 7209 C21 22 23 RX Wildfire, Perry, Mississippi",2025-03-12T09:56:00Z,3000.0,30.981167,-88.8907
1835,"RX East end bear little bear Wildfire, Garland, Arkansas",2025-03-12T09:50:00Z,1031.0,34.544444,-93.312778
1836,"RX Norris Hollow/Wildcat Wildfire, Yell, Arkansas",2025-03-12T09:37:00Z,500.0,34.875183,-93.522583
1837,"RX LOG CABIN Wildfire, Atoka, Oklahoma",2025-03-12T09:35:00Z,1211.0,34.5792,-95.8494
1838,"Jerktail RX Wildfire, Shannon, Missouri",2025-03-12T09:29:00Z,1836.0,37.2362,-91.2676
1839,"RX KIS C-5 SE Wildfire, Natchitoches, Louisiana",2025-03-12T09:22:00Z,615.0,31.541,-93.105
1840,"RX Bee Rough Wildfire, McCurtain, Oklahoma",2025-03-12T09:02:00Z,500.0,34.259633,-94.71155
1841,"Bienville CPT 22 RX Wildfire, Scott, Mississippi",2025-03-12T08:57:00Z,1247.0,32.4392,-89.5708
1842,"RX Alexander 4/Stob Gap 1 Wildfire, Crawford, Arkansas",2025-03-12T08:28:00Z,1328.0,35.7015,-94.0013
1843,"Eldridge RX Wildfire, Taney, Missouri",2025-03-12T08:25:00Z,4480.0,36.7465,-92.844
1844,"RX Harvey South Wildfire, Scott, Arkansas",2025-03-12T08:17:00Z,2014.0,34.884565,-93.79676
1845,"OCF CPT 12 Waterhole Rx 0312 Wildfire, Marion, Florida",2025-03-12T07:14:00Z,1605.0,29.444283,-81.818117
1846,"State of Illinois RX Wildfire, Jackson, Illinois",2025-03-11T19:46:00Z,1283.0,37.8649,-89.5173
1847,Wildfire in Central African Republic 1023591,2025-03-11T19:00:00Z,,7.335163304249659,24.105917533271608
1848,Wildfire in Myanmar 1023616,2025-03-11T19:00:00Z,,21.57340199470004,96.66372562012208
1849,Wildfire in Myanmar 1023620,2025-03-11T19:00:00Z,,18.54525691138357,97.51386065667293
1850,"NADEL Wildfire, Osage, Oklahoma",2025-03-11T18:38:00Z,2398.0,36.33773,-96.42203
1851,"East Branch Cedar Creek RX Wildfire, Johnson, Illinois",2025-03-11T16:20:00Z,1286.0,37.50853,-88.73399
1852,"HFR FY25 RX Cattails Wildfire, Sequoyah, Oklahoma",2025-03-11T16:08:00Z,500.0,35.438456,-94.99972
1853,"RX KIS C-63 Wildfire, Natchitoches, Louisiana",2025-03-11T15:39:00Z,951.0,31.38475,-93.11575
1854,"Devils Kitchen West RX Wildfire, Williamson, Illinois",2025-03-11T13:30:00Z,620.0,37.6258,-89.0997
1855,"Bowdoin West RX Wildfire, Phillips, Montana",2025-03-11T12:03:00Z,1952.0,48.39459,-107.72462
1856,"Rx Bomag Ball Springs Wildfire, Logan, Arkansas",2025-03-11T11:28:00Z,1308.0,35.1986,-93.6907
1857,"Rx Pilot Rock Wildfire, Johnson, Arkansas",2025-03-11T11:28:00Z,3904.0,35.565833,-93.25
1858,"RX Anna Reese 3 Wildfire, Stone, Arkansas",2025-03-11T11:28:00Z,1769.0,36.015833,-92.259444
1859,"RX Wildcat 4-5 Wildfire, Yell, Arkansas",2025-03-11T10:47:00Z,2200.0,34.898278,-93.418889
1860,"RX WINN C-95-104 Wildfire, Grant, Louisiana",2025-03-11T10:18:00Z,1228.0,31.775,-92.561944
1861,"RX Harvey Wildfire, Scott, Arkansas",2025-03-11T09:39:00Z,2197.0,34.884565,-93.79676
1862,"RX CAT C-4-5 Wildfire, Grant, Louisiana",2025-03-11T09:39:00Z,2696.0,31.71675,-92.454333
1863,"RX CALE C-81 Wildfire, Rapides, Louisiana",2025-03-11T09:26:00Z,806.0,31.018483,-92.647
1864,"RX Blaylock &amp; Brier Leader Wildfire, Polk, Arkansas",2025-03-11T09:24:00Z,4010.0,34.4025,-93.998611
1865,"Gray Squirrel Hollow Wildfire, Adair, Oklahoma",2025-03-11T09:20:00Z,730.0,36.0205556,-94.7441667
1866,"Holly Springs IU 35 1 RX Wildfire, Marshall, Mississippi",2025-03-11T08:44:00Z,598.0,34.742293,-89.32888
1867,"Rx WaggleySalt Fork Alexande Wildfire, Franklin, Arkansas",2025-03-10T20:09:00Z,3067.0,35.7209,-93.9385
1868,Wildfire in India 1023598,2025-03-10T19:00:00Z,,22.746530344768676,93.00463337862833
1869,Wildfire in India 1023599,2025-03-10T19:00:00Z,,22.955887691948824,92.59304989103023
1870,Wildfire in South Africa 1023595,2025-03-10T19:00:00Z,,-32.16994291564136,18.99149662155846
1871,Wildfire in Myanmar 1023606,2025-03-10T19:00:00Z,,18.52601847848982,97.32648709441683
1872,"ACORN Wildfire, Osage, Oklahoma",2025-03-10T16:13:00Z,3070.0,36.321944,-96.368611
1873,"Ocean Front Wildfire, Calhoun, Texas",2025-03-10T16:00:00Z,508.0,28.389,-96.59
1874,"HGR Godwin 2 RX Wildfire, Grayson, Texas",2025-03-10T14:39:00Z,558.0,33.743625,-96.818533
1875,"ROUTE 13 Wildfire, Ziebach, South Dakota",2025-03-10T14:38:00Z,34003.0,44.65416667,-101.9838889
1876,"SHNF Comp 8 RX Wildfire, Montgomery, Texas",2025-03-10T14:34:00Z,1333.0,30.508333,-95.793333
1877,"SMR CPT 311 Rx 0307 Wildfire, Wakulla, Florida",2025-03-10T14:19:00Z,549.0,30.015444,-84.415889
1878,"FPR Cochran &amp; Airplane Rx 0308 Wildfire, Collier, Florida",2025-03-10T14:08:00Z,1663.0,26.1748,-81.388967
1879,"Miller King RX Wildfire, Butler, Missouri",2025-03-10T13:52:00Z,4684.0,36.918496,-90.591202
1880,"Victory Landscape RX Wildfire, Butler, Missouri",2025-03-10T12:00:00Z,2535.0,36.8921,-90.5618
1881,"RX Gambler 4 Wildfire, Baxter, Arkansas",2025-03-10T11:10:00Z,1280.0,36.070132,-92.256492
1882,"RX CALV C-108-112 Wildfire, Vernon, Louisiana",2025-03-10T10:52:00Z,2424.0,30.94375,-93.1512
1883,"RX Livingston 3 Wildfire, Stone, Arkansas",2025-03-10T10:19:00Z,4269.0,36.031365,-92.182673
1884,"Rx Newton 0913 Wildfire, Newton, Texas",2025-03-10T09:05:00Z,681.0,31.137414,-93.796824
1885,"Rx Anderson 0911 Wildfire, Anderson, Texas",2025-03-10T09:00:00Z,500.0,31.72405,-95.39591
1886,"KENWOOD 15S Wildfire, Delaware, Oklahoma",2025-03-09T20:09:00Z,763.0,36.292222,-94.909444
1887,Wildfire in India 1023600,2025-03-09T19:00:00Z,,22.32423758852614,92.74218103787095
1888,Wildfire in Myanmar 1023605,2025-03-09T19:00:00Z,,21.51524095754266,97.25800272968671
1889,"Webster- Union Church Rd. Wildfire, Choctaw, Mississippi",2025-03-09T13:32:00Z,720.0,33.4052778,-89.3875
1890,"Minninghaw RX Wildfire, Dent, Missouri",2025-03-09T12:47:00Z,2482.0,37.498333,-91.3645
1891,"FLW Range Complex Unit C RX Wildfire, Pulaski, Missouri",2025-03-09T11:54:00Z,2313.0,37.667337,-92.136834
1892,"Wylie King 3 4 5 RX Wildfire, Butler, Missouri",2025-03-09T10:46:00Z,821.0,36.918752,-90.615471
1893,"Rx Gambler 3 Wildfire, Baxter, Arkansas",2025-03-09T09:40:00Z,3392.0,36.070132,-92.256492
1894,"Vance Barnett RX Wildfire, Shannon, Missouri",2025-03-09T09:38:00Z,861.0,37.149867,-91.211167
1895,Wildfire in Japan 1023572,2025-03-08T19:00:00Z,,33.01188756779366,131.1045520412834
1896,Wildfire in Mongolia 1023574,2025-03-08T19:00:00Z,,46.38149934342592,115.89171959937453
1897,Wildfire in Central African Republic 1023581,2025-03-08T19:00:00Z,,6.619150766776794,23.536788708011464
1898,Wildfire in Central African Republic 1023590,2025-03-08T19:00:00Z,,6.516394496500546,23.688304833308994
1899,Wildfire in Myanmar 1023592,2025-03-08T19:00:00Z,,20.188311094429693,93.52984617226183
1900,Wildfire in Central African Republic 1023593,2025-03-08T19:00:00Z,,6.511335898221757,23.667916770271972
1901,"Johnson Mountain Blk 1 RX Wildfire, Iron, Missouri",2025-03-08T17:53:00Z,1278.0,37.715333,-90.887717
1902,"Rx Gambler 2 Wildfire, Baxter, Arkansas",2025-03-08T17:06:00Z,690.0,36.095542,-92.282212
1903,"GUN CLUB Wildfire, Okmulgee, Oklahoma",2025-03-08T15:56:00Z,778.0,35.663333,-95.930278
1904,"Knotwell RX Wildfire, Phelps, Missouri",2025-03-08T11:23:00Z,1349.0,37.8725,-91.938833
1905,"Tapsville RX Wildfire, Lawrence, Alabama",2025-03-08T09:05:00Z,915.0,34.349135,-87.321845
1906,Wildfire in Australia 1023568,2025-03-07T19:00:00Z,,-17.160733613694457,128.38030681274947
1907,Wildfire in Australia 1023575,2025-03-07T19:00:00Z,,-17.13637444417971,128.75620408324932
1908,Wildfire in Australia 1023576,2025-03-07T19:00:00Z,,-18.21746470042773,130.2212002200049
