Event_type,lat,lon,intensity,year,month,day,hour,dayofweek,is_weekend,cluster
Wildfire,58.95702252242816,-114.52803122914128,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.69229511761814,-110.53121824427424,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.90966622669112,-118.24236514183464,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.880815691363786,-121.10755908405062,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.135873091974625,20.01639623558029,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.953884356832766,-58.92580311887019,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.84931747374143,-119.3823325930516,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,70.36769816821884,140.34932763206982,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,41.56492124487283,22.178071778928423,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.29634162916021,-110.43036233640647,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.56157302561505,-118.92490891314068,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.27573245124405,-110.46748664574618,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.171675806429828,17.71869746522666,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,63.348277013332776,120.09775795254146,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,45.364333,-121.244667,9.813945703874634,2026,1,1,0,3,0,-1
Wildfire,44.242744,-90.073439,8.006700845440367,2026,1,1,0,3,0,-1
Wildfire,36.026333,-118.801528,6.218600119691729,2026,1,1,0,3,0,-1
Wildfire,-8.402797359789211,20.040227396563584,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,39.96422835666898,20.15511155528637,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.15831321399974,-106.86747846294456,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.443246548292514,19.55565605158338,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.35789665975119,132.35945627820686,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,34.519512,-110.96427,7.61085279039525,2026,1,1,0,3,0,-1
Wildfire,43.807167,-118.745667,6.99117688712121,2026,1,1,0,3,0,-1
Wildfire,42.47755,-122.603,8.319473692442186,2026,1,1,0,3,0,-1
Wildfire,-13.318416557573824,132.0712902700375,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,68.50595772140349,133.436620425346,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.664182767563176,128.6665423030992,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,68.53268518823295,134.39845793076623,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,63.11486862757105,121.26470088827426,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,66.87289836998059,134.09256885985812,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.234729049220064,-112.95185936181134,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,34.301917,-117.590867,7.98514393119862,2026,1,1,0,3,0,-1
Wildfire,-17.213401564753962,123.72588877036492,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,69.0242374938927,142.84393183949092,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.63589274811547,118.10483183015248,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,68.9854050570269,142.99443551913313,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,69.15569768835806,143.23699622905858,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,70.19155103145559,140.57975533256183,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.99523242464471,-114.96356730342256,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.98420855981097,130.74001231701223,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,70.06740750825142,141.7619041345812,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.72574128179101,-62.41270692732354,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.226765598190855,132.60806943334876,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,39.78726,-74.62619,8.366602832783736,2026,1,1,0,3,0,-1
Wildfire,34.78629581505955,-120.07555482806406,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,38.44922286238271,-112.34141932512088,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.689523082076455,-59.73706139124115,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.290107638831145,127.3100213130656,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-24.804582488911027,30.91203719558406,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.41012362039557,126.25678151002867,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.91785814938064,121.34365716773202,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,62.6534493743477,124.37546424240432,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.406962081129066,116.26141136629523,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.43772960229241,-110.65680395219728,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-25.64762533732912,30.580176986390097,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.23717046015457,123.65952119541583,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,34.786833,-120.052,10.562690077043136,2026,1,1,0,3,0,-1
Wildfire,59.23351832179179,-114.72980486580438,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.86327964581063,121.53944581715722,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.05192074160826,-121.24692845494998,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,38.483611,-112.373889,9.810439811486056,2026,1,1,0,3,0,-1
Wildfire,29.066164,-81.450555,7.378383712996714,2026,1,1,0,3,0,-1
Wildfire,-7.728505188636456,19.626730840539693,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.67678636853936,125.95171674087337,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.7538222746665,-118.464980312419,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.698120207764006,129.70064371510355,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.58312656378959,-121.26085248589524,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.103027177115678,123.63704098287424,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.8737410147312,121.82676309532545,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,62.54728202258036,111.49730436788296,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.9666712008524,130.87710583361007,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.69454562218578,-114.85823561610736,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,47.772037,-119.813493,6.734591659972948,2026,1,1,0,3,0,-1
Wildfire,46.56885,-118.27071,7.270312886079025,2026,1,1,0,3,0,-1
Wildfire,58.51532556514746,-121.0037411194706,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.630604369758335,18.110947980356336,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.563878583358886,17.070869085465944,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.309243806939776,129.48165678280114,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,61.99135944279007,123.17908529814872,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.24719403721657,19.81906201631966,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,41.49077279598385,-123.03434875247548,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,60.358593696402295,122.1267507379162,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.260575568891575,-121.2377216530445,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.4093719792648,126.73806396915094,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.97187241674943,113.98910043020288,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,46.122194,-116.948,8.057060681965766,2026,1,1,0,3,0,-1
Wildfire,35.1166667,-118.405,6.7226297948554485,2026,1,1,0,3,0,-1
Wildfire,41.46505,-123.06275,9.649949224651184,2026,1,1,0,3,0,-1
Wildfire,35.6216667,-119.8583333,7.1785454837637,2026,1,1,0,3,0,-1
Wildfire,36.2930556,-98.9880556,6.678342114654332,2026,1,1,0,3,0,-1
Wildfire,-15.333950309887497,142.18881641214952,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.012637429241275,20.076854960047324,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.2938392495123,132.15857802425126,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.60052016245206,118.26208206090854,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,61.69960616460341,106.4567391959553,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,33.40515,-108.550967,8.356554845453426,2026,1,1,0,3,0,-1
Wildfire,66.067167,-157.128833,7.358512376282008,2026,1,1,0,3,0,-1
Wildfire,55.10895768591092,116.86568262735176,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.14305954497777,19.599941468146824,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.26789945027716,118.36620612292111,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,60.07958715570167,119.04063423698396,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.393720207551825,22.236107585694665,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.075038887207135,130.71796370388014,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.125616516974649,24.519142581996054,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.53484614400816,129.114948548542,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,61.376073772029,120.3065585094416,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.11236083974352,-114.9880125262324,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.990016681968592,27.25412652121741,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.70630390966216,117.42905526027302,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.14726196909645,-119.79184205498656,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,32.668151,-116.260045,7.375255778009754,2026,1,1,0,3,0,-1
Wildfire,34.394897,-112.033339,6.960347729101308,2026,1,1,0,3,0,-1
Wildfire,54.95046935423183,117.05954489112672,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.80601323175416,-114.65354435332851,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.808023239949367,-64.50592811198683,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.47139021251964,-57.3442169906278,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.27994823823306,118.2371309701456,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.76999588555629,116.22319521431857,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.90837016244601,132.87039915050664,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,61.08630846384652,120.77871433466976,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.192602282124696,121.3898493562875,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.08240660661877,131.610679893813,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.74514907509303,116.01923263038832,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.400939654322606,121.1629770502262,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.25900118796104,131.14723797367904,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.29337358880448,131.37222245864604,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.980001433791614,-59.03800113816561,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,65.583883,-154.154167,6.851184927493743,2026,1,1,0,3,0,-1
Wildfire,65.941667,-147.55945,9.638805604313408,2026,1,1,0,3,0,-1
Wildfire,27.82,-81.9402778,6.423246963533519,2026,1,1,0,3,0,-1
Wildfire,52.98288277643283,130.44795197929963,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.1669786709728,129.1235033672676,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.861532618138704,18.638243065851565,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.60639496728378,117.134114056261,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.48014684669023,129.48298787414578,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.101274789811534,116.47918390840633,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.47538641796441,126.68846836721404,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,66.899167,-141.31555,8.545002892055505,2026,1,1,0,3,0,-1
Wildfire,65.32955,-148.446533,8.52912176228151,2026,1,1,0,3,0,-1
Wildfire,65.403005,-148.17641,11.415301610684123,2026,1,1,0,3,0,-1
Wildfire,52.7600517655802,129.5634196905628,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.39471171615211,128.22380796295957,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.55177606293162,118.33297146775853,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.00732105879282,120.01220706431828,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.535319321618616,116.75160054585028,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.267810290798476,132.34622351667733,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.35266892123562,26.64990575487079,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.57823062928825,121.72313201006396,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.26216908976264,119.87025988970224,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-5.789587845461822,26.64918630999502,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.0482260557738,121.52641619443024,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.31491272157268,121.46247914739834,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,66.22,-151.141667,6.744059186311348,2026,1,1,0,3,0,-1
Wildfire,63.901,-149.783833,7.121010097545977,2026,1,1,0,3,0,-1
Wildfire,-18.60658943579949,-58.346006110609565,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.48052084257064,128.22755654989567,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.50107868170251,130.1972888093628,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.13994118147742,130.54702612295588,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.2759907178016,121.32376753167532,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.69728212865558,130.19775043262487,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-4.94753014106913,25.74838693892673,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.99656070785554,118.67257923245964,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.4372852441939057,35.0823974430872,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.033639903781983,22.00041874312137,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.95391753639297,129.05926009905386,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.423087178326426,116.953653659393,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.180558164180106,118.56597852200277,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.42060958054069,-121.14255975365332,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.15504300593072,128.88075083901197,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.50018439905896,-121.65074979068244,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.6367228498276,121.07815806635024,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,63.4338,-142.3305,7.014634640609233,2026,1,1,0,3,0,-1
Wildfire,66.2545,-158.422667,6.962338156752429,2026,1,1,0,3,0,-1
Wildfire,66.286833,-158.475,6.726113491092939,2026,1,1,0,3,0,-1
Wildfire,61.93,-158.77,8.031352820344155,2026,1,1,0,3,0,-1
Wildfire,63.88,-150.04,9.939366148571027,2026,1,1,0,3,0,-1
Wildfire,64.194717,-147.980833,8.752439211518078,2026,1,1,0,3,0,-1
Wildfire,37.9751,-118.674,7.678326356506885,2026,1,1,0,3,0,-1
Wildfire,68.5928039091536,133.49578197256778,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.80555358422646,130.33304009917524,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.32157845658425,-113.77145328962844,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.84951724163045,129.57577598909518,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.55263523049101,128.69208051538064,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,52.16760408064224,129.963733763662,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.63076424966154,130.53570595922434,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.66397370551943,117.98921300606538,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.51064245273373,117.95194760293424,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.62819782272302,118.73117436457107,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.66488124185235,118.19578614728148,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.30007068372867,120.206075949355,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,57.87063089527673,117.92312710760082,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.72003331621237,129.610917788925,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.40572298494237,131.98736282392002,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.89800530590108,119.02125970708975,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.589896801966574,120.00405104258616,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,66.771667,-146.420833,6.98933526597456,2026,1,1,0,3,0,-1
Wildfire,64.43055,-141.769717,6.244166900663736,2026,1,1,0,3,0,-1
Wildfire,62.92,-153.9,8.050129237089116,2026,1,1,0,3,0,-1
Wildfire,65.533883,-146.215,8.37930948405285,2026,1,1,0,3,0,-1
Wildfire,61.34,-156.72,6.985919299951491,2026,1,1,0,3,0,-1
Wildfire,-9.49162144988887,14.883199964551505,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.40108432493505,-120.7346489248276,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.775380941707705,18.51094965022568,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.051177262363505,18.29028315270093,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.732206523200235,25.89332561845719,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.88552268495516,-119.11267357139953,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.88048768199795,-121.5588788450872,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.42621006141486,129.85064025743307,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.067180075116966,128.27438030450784,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,58.9589161867071,-121.2100175419895,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.86799057484198,128.4413510447692,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.38391138597561,115.69582882666012,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.691952395019257,21.24654632367165,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.92849488890789,126.2963248629093,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,60.05666545568783,-117.13573637077478,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.385886856365296,131.7576346437681,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-5.473029490258822,25.56765262475885,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.67916309703513,118.47924967539753,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.150350246409786,115.21681404143771,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.64001503714294,125.1994472450636,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.68160663805208,-121.42548053031156,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.65009719295304,-121.33214953903452,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.989322620328124,127.317982185037,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.4435683583049,119.74896138657834,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,63.029717,-152.25445,10.490496137034404,2026,1,1,0,3,0,-1
Wildfire,65.32,-148.05695,10.024022354164863,2026,1,1,0,3,0,-1
Wildfire,36.715565,-119.337929,9.270211769013573,2026,1,1,0,3,0,-1
Wildfire,65.2015,-148.629667,10.0915012118666,2026,1,1,0,3,0,-1
Wildfire,65.223833,-148.507333,10.18733101694996,2026,1,1,0,3,0,-1
Wildfire,39.418598,-121.482631,6.539585955617669,2026,1,1,0,3,0,-1
Wildfire,51.79184131660541,-64.11572465175655,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.03758279602289,-57.12580244356508,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.7498605824008,-119.30346408860883,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.733227237900466,23.29407696546165,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.5856567728470115,23.46548876678258,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.888498024362239,21.9381289105053,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-5.956921426144892,18.49116800538968,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.397247809847313,23.76623042176052,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-5.894757624581179,27.17008792644025,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.072202039236274,19.81773335969057,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.938926203507142,-60.493590221334976,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.6204836622996273,23.47908443888224,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.7266152363818006,23.13303969507488,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.877605014617591,23.632914517307,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.3451660392045466,23.624144260636903,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.25121495792409,116.9097570778424,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.38274178249019,120.79517273195448,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.86028173257491,124.48697050068036,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.72211752781075,120.45135021956489,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.51805070140191,120.00956050980068,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.44046026443638,120.47286209292731,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.5493844600144,118.4513993560837,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.3046103600292667,34.661994324469305,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.34539737464697,120.14650176524825,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.15805032347874,119.91658427573272,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.65830575864423,128.65712753055516,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,60.76911583358731,120.0655724370462,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.9513475995028,117.08896442619454,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.05534548681651,119.5500508088867,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.87135317496562,126.40580712186484,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.73304837431162,128.64898109214354,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.66519441918694,119.63305707445996,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.715565,-119.337929,8.188966863648876,2026,1,1,0,3,0,-1
Wildfire,36.79027,-119.308956,6.75343791859778,2026,1,1,0,3,0,-1
Wildfire,64.569667,-155.7345,10.2427273844015,2026,1,1,0,3,0,-1
Wildfire,64.611667,-155.231,6.288973180377498,2026,1,1,0,3,0,-1
Wildfire,55.38304708188419,119.85275703723518,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.494215899101405,120.4976743503613,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.70763460804475,119.10393834047224,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.7514598601305,119.41809624180485,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.73251332431367,117.82195746105154,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,65.971233,-157.246917,8.686530820651898,2026,1,1,0,3,0,-1
Wildfire,66.704833,-157.7455,7.171810420802761,2026,1,1,0,3,0,-1
Wildfire,66.789833,-157.788833,7.079184394609668,2026,1,1,0,3,0,-1
Wildfire,63.56,-154.181667,7.428749031663754,2026,1,1,0,3,0,-1
Wildfire,45.126083,-121.131392,6.932447891572509,2026,1,1,0,3,0,-1
Wildfire,66.893333,-159.615,7.273925004482659,2026,1,1,0,3,0,-1
Wildfire,53.29619395676266,129.9124134763707,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.24860504900902,128.52183588578012,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.21036741343203,130.2993798205448,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.26757429971461,133.51998928110925,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.582285902706566,121.1772595124608,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.950751755395245,127.29681131551808,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.8787847332460657,23.83431309218347,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,59.386487046404696,-113.90267240901204,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.2522110236191213,23.39345622556056,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.01244391053558,121.8150784695904,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,51.81135461711229,129.55814154669096,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,54.87786120878624,127.36489605071075,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.99159790781088,120.41281873321748,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,63.775,-152.407217,10.103321534414714,2026,1,1,0,3,0,-1
Wildfire,38.089417,-105.038717,7.1785454837637,2026,1,1,0,3,0,-1
Wildfire,66.798833,-160.0105,10.060777585149,2026,1,1,0,3,0,-1
Wildfire,62.9479,-156.646533,7.109879463072272,2026,1,1,0,3,0,-1
Wildfire,64.574117,-147.5935,10.060952733331217,2026,1,1,0,3,0,-1
Wildfire,-19.41803679516352,-57.2659958049615,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.96249847946566,-57.92698090925936,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.183798299676774,-57.349130602539255,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,65.2731709257247,154.993251385669,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,66.55899655101831,147.9938368544699,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,50.60987304955028,-66.2056035463064,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,53.303182351674,128.9108094305136,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.814946303613218,23.4375633321135,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.372539960783056,23.50223255287777,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.06974931279237,120.63115678962484,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.497437182739096,23.709743223224724,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-3.396107457756759,23.771860391865065,6.739336627357174,2026,1,1,0,3,0,-1
